 Barrow
   71.316 -156.600  11 m
 2021 120  4 30  0  0  0.000  58.33   377.6 0   313.8 0     2.8 0   368.5 0   276.9 0   268.16 0   268.25 0   293.0 0   268.22 0   268.25 0 -9999.9 2 -9999.9 1    56.1 0   -16.1 0    40.0 0    -7.5 0    92.8 0     3.1 0     7.3 0  1003.0 0
 2021 120  4 30  0  1  0.017  58.37   375.6 0   312.1 0     0.1 0   367.0 0   276.7 0   268.16 0   268.14 0   293.6 0   268.24 0   268.23 0 -9999.9 2 -9999.9 1    55.0 0   -16.9 0    38.1 0    -7.6 0    93.8 0     2.0 0   356.5 0  1003.0 0
 2021 120  4 30  0  2  0.033  58.40   375.0 0   311.2 0 -9999.9 1   366.5 0   276.4 0   268.14 0   268.17 0   293.9 0   268.24 0   268.22 0 -9999.9 2 -9999.9 1    63.9 0   -17.5 0    46.4 0    -7.6 0    93.8 0     2.9 0   358.2 0  1003.0 0
 2021 120  4 30  0  3  0.050  58.44   372.4 0   310.8 0     0.2 0   364.0 0   276.8 0   268.15 0   268.27 0   293.9 0   268.24 0   268.22 0 -9999.9 2 -9999.9 1    53.3 0   -17.1 0    36.2 0    -7.6 0    93.1 0     4.0 0   348.7 0  1003.0 0
 2021 120  4 30  0  4  0.067  58.48   366.7 0   309.4 0     1.8 0   358.2 0   277.0 0   268.17 0   268.37 0   293.7 0   268.24 0   268.23 0 -9999.9 2 -9999.9 1    49.8 0   -16.7 0    33.1 0    -7.5 0    92.8 0     3.6 0   343.6 0  1003.0 0
 2021 120  4 30  0  5  0.083  58.52   361.8 0   304.8 0     2.9 0   353.4 0   277.3 0   268.21 0   268.43 0   293.6 0   268.24 0   268.24 0 -9999.9 2 -9999.9 1    50.1 0   -16.3 0    33.8 0    -7.6 0    93.0 0     3.3 0   343.5 0  1003.0 0
 2021 120  4 30  0  6  0.100  58.56   357.6 0   300.8 0     3.6 0   349.0 0   277.7 0   268.25 0   268.55 0   294.1 0   268.24 0   268.20 0 -9999.9 2 -9999.9 1    50.0 0   -16.4 0    33.6 0    -7.7 0    93.3 0     3.8 0   343.3 0  1003.0 0
 2021 120  4 30  0  7  0.117  58.60   354.9 0   296.9 0     3.7 0   346.2 0   277.7 0   268.30 0   268.54 0   293.9 0   268.25 0   268.22 0 -9999.9 2 -9999.9 1    51.2 0   -16.2 0    35.0 0    -7.6 0    92.6 0     4.3 0   350.2 0  1003.1 0
 2021 120  4 30  0  8  0.133  58.63   352.8 0   293.3 0     3.1 0   344.3 0   277.4 0   268.33 0   268.54 0   294.2 0   268.26 0   268.22 0 -9999.9 2 -9999.9 1    52.6 0   -16.8 0    35.8 0    -7.6 0    92.8 0     4.2 0   352.3 0  1003.2 0
 2021 120  4 30  0  9  0.150  58.67   349.1 0   291.3 0     2.4 0   341.2 0   277.2 0   268.36 0   268.45 0   294.3 0   268.27 0   268.22 0 -9999.9 2 -9999.9 1    51.2 0   -17.0 0    34.1 0    -7.5 0    93.3 0     3.4 0     0.1 0  1003.2 0
